85,102,0,8359
146,102,1,8364
5,89,1,8365
4,89,1,8369
5,89,1,8369
28,93,1,8386
137,78,1,8393
73,9,1,8433
118,113,1,8449
88,23,1,8466
157,64,0,8487
59,64,1,8501
202,82,1,8553
147,82,1,8582
93,23,0,8583
32,21,1,8603
149,63,1,8610
162,63,1,8633
175,44,1,8634
191,44,1,8654
127,48,1,8655
59,92,0,8676
162,91,1,8697
134,57,0,8702
179,83,1,8714
146,83,1,8725
173,41,0,8758
132,41,1,8796
66,138,0,8796
150,63,1,8848
167,66,0,8900
123,54,1,8904
143,85,1,8915
177,85,1,8924
51,38,0,8924
32,21,1,8938
96,40,1,8959
86,24,0,8968
104,42,1,9039
102,42,1,9041
178,130,1,9064
137,78,1,9105
153,52,0,9107
130,41,1,9140
184,14,1,9149
25,66,1,9150
196,39,0,9170
108,133,0,9176
75,23,0,9178
200,11,0,9180
164,91,1,9183
129,116,1,9215
147,126,1,9224
27,64,1,9238
45,99,1,9258
12,38,0,9260
173,41,0,9309
178,79,0,9347
191,126,0,9366
30,107,1,9376
72,13,0,9379
123,53,0,9416
121,128,1,9421
185,80,0,9444
92,40,1,9462
32,21,1,9474
161,63,1,9475
133,41,1,9485
159,64,0,9495
154,52,0,9497
14,88,1,9517
14,88,1,9518
202,88,0,9518
160,63,1,9540
153,63,1,9666
147,63,1,9686
145,116,0,9687
126,78,1,9692
59,112,0,9727
124,82,1,9736
10,89,1,9779
168,65,1,9843
82,23,1,9852
89,23,1,9884
25,64,1,9884
49,34,1,9961
173,41,0,9990
172,92,1,10025
157,92,1,10056
137,78,1,10124
20,17,1,10142
138,67,1,10145
176,73,1,10167
162,65,0,10176
156,63,1,10187
179,64,1,10207
166,121,0,10232
21,120,1,10238
21,120,1,10244
89,135,0,10245
32,21,1,10302
98,84,1,10304
161,36,1,10320
178,79,0,10336
41,36,0,10370
7,89,1,10416
7,89,1,10427
65,24,1,10428
65,39,0,10446
59,112,0,10465
157,41,1,10514
83,45,0,10536
152,48,1,10567
77,19,0,10577
52,48,0,10578
177,77,0,10587
35,14,0,10600
186,24,0,10646
108,43,0,10659
110,131,1,10686
32,14,0,10696
147,33,1,10704
56,139,0,10714
17,63,1,10722
17,63,1,10723
37,48,1,10723
37,48,1,10746
218,22,0,10747
153,40,1,10753
146,65,0,10759
91,65,1,10779
203,82,1,10779
123,82,1,10783
107,10,1,10798
213,22,0,10813
156,79,1,10847
150,40,1,10859
169,15,0,10881
152,52,0,10893
130,52,1,10912
173,93,1,10912
172,96,1,10922
196,39,1,10966
136,68,1,10992
135,41,1,10995
111,45,0,11019
39,15,1,11047
137,39,0,11062
160,104,1,11080
173,41,0,11091
81,21,0,11094
62,47,0,11149
70,9,1,11152
104,27,1,11162
101,42,1,11181
170,124,1,11183
136,39,0,11236
119,40,1,11237
201,75,1,11252
72,38,0,11257
193,88,1,11263
61,29,1,11264
129,52,1,11294
158,64,0,11314
202,88,1,11322
137,67,1,11327
200,11,1,11363
28,65,0,11371
84,45,0,11377
87,135,0,11393
24,67,0,11401
46,14,1,11403
178,79,1,11446
28,93,0,11452
212,137,1,11470
143,64,1,11477
150,121,0,11505
154,40,1,11526
54,48,0,11553
129,42,1,11561
122,42,1,11563
100,42,1,11564
193,93,0,11569
206,22,0,11649
141,65,1,11661
187,142,1,11713
156,40,1,11744
151,40,1,11750
81,44,1,11765
26,89,1,11782
196,39,1,11788
83,24,0,11813
178,66,0,11858
157,54,1,11860
165,91,1,11873
121,73,0,11876
169,92,1,11914
49,47,1,11951
129,74,1,11980
155,40,1,11982
155,53,1,11985
155,53,0,11986
151,62,1,11986
203,76,0,12008
89,43,1,12014
96,43,1,12024
204,88,0,12024
23,104,0,12038
124,51,1,12050
29,86,0,12078
150,31,1,12098
146,63,1,12158
148,63,1,12175
83,43,1,12182
118,42,0,12231
135,54,1,12243
145,122,1,12295
65,19,0,12338
148,91,0,12347
203,84,0,12372
67,138,0,12395
220,34,1,12399
153,122,0,12402
137,41,1,12413
167,91,1,12414
192,88,1,12430
136,70,0,12435
193,92,1,12449
185,80,1,12491
85,45,0,12493
40,33,1,12545
128,52,1,12604
50,48,0,12618
168,53,1,12627
82,7,1,12631
26,65,0,12632
202,75,1,12645
160,91,1,12648
59,112,1,12655
12,38,1,12660
12,38,1,12690
172,12,0,12691
168,67,0,12719
105,133,0,12728
177,76,0,12729
139,66,1,12730
136,130,0,12738
208,132,1,12755
197,72,1,12755
127,42,1,12802
124,42,1,12810
103,42,1,12811
128,75,1,12811
60,39,1,12814
196,39,1,12815
103,42,1,12825
147,99,1,12881
141,87,1,12904
140,87,1,12916
122,58,0,12916
103,43,0,12926
27,67,0,12944
67,47,0,12953
88,24,0,12979
123,102,1,12984
162,97,1,13023
52,37,1,13034
152,37,1,13036
159,81,0,13036
121,82,1,13049
122,82,1,13056
43,127,1,13056
128,51,1,13073
15,63,1,13079
15,63,1,13080
14,134,0,13089
126,107,1,13093
60,40,0,13097
125,106,1,13105
178,66,0,13106
24,66,1,13116
172,69,1,13116
75,45,1,13134
197,84,1,13140
58,141,0,13144
130,50,0,13149
166,91,1,13150
158,63,1,13151
154,122,0,13170
38,48,1,13199
164,63,1,13227
154,63,1,13241
170,67,1,13242
174,70,1,13251
28,67,0,13283
172,68,1,13295
168,68,0,13296
15,65,0,13311
201,76,0,13313
146,117,0,13320
210,22,0,13337
127,17,1,13345
172,115,0,13368
46,29,0,13375
3,147,1,13439
77,24,0,13456
167,65,1,13463
61,40,0,13475
107,43,0,13493
128,42,1,13511
91,22,1,13518
172,11,1,13539
178,79,1,13578
174,82,1,13579
55,46,1,13580
159,63,1,13597
164,1,1,13605
197,71,0,13625
175,71,1,13635
142,65,1,13636
145,51,0,13641
80,24,0,13646
159,97,1,13672
49,48,0,13673
167,53,1,13697
85,23,1,13705
149,120,0,13708
71,137,0,13734
140,16,1,13740
7,93,0,13752
147,92,0,13774
159,92,1,13803
177,98,1,13804
151,98,1,13819
149,76,0,13819
136,57,0,13839
143,65,1,13849
184,46,0,13854
59,46,1,13865
163,78,1,13870
160,78,1,13876
123,104,0,13877
48,47,1,13879
58,48,0,13880
46,28,1,13889
183,46,0,13892
185,18,0,13911
92,36,1,13915
163,36,1,13929
35,14,1,13929
152,53,0,13932
136,41,1,13949
136,41,1,13950
128,41,1,13954
124,5,1,13993
60,48,0,13997
56,46,1,14016
150,64,0,14018
118,113,1,14019
26,66,1,14020
169,66,1,14065
159,81,0,14065
55,35,0,14071
174,5,1,14091
152,40,1,14098
126,42,1,14125
151,96,1,14130
90,135,0,14138
39,26,1,14139
160,75,1,14140
163,65,0,14145
88,135,0,14164
23,141,0,14167
192,24,0,14176
202,76,0,14177
162,78,1,14181
148,102,1,14183
135,57,0,14197
36,49,0,14204
124,53,0,14223
59,92,0,14257
59,40,0,14263
130,73,1,14264
145,19,1,14294
21,64,1,14311
21,64,1,14326
167,79,1,14326
102,147,1,14339
171,67,1,14363
166,65,1,14368
158,43,1,14378
191,126,1,14382
103,145,1,14387
230,124,1,14393
187,142,0,14406
158,123,0,14419
55,48,0,14451
171,12,0,14476
222,22,0,14481
30,107,0,14503
76,118,1,14517
82,45,0,14520
59,112,0,14522
149,63,1,14540
163,63,1,14559
126,47,1,14559
129,47,1,14593
185,16,0,14603
26,67,0,14608
30,143,0,14609
134,41,1,14610
6,89,1,14613
6,89,1,14620
124,54,1,14620
36,48,1,14624
40,48,1,14629
119,82,1,14629
92,18,1,14631
147,119,0,14638
46,121,0,14658
19,65,0,14661
155,39,1,14663
186,44,1,14672
203,72,1,14673
175,72,1,14680
117,132,0,14681
100,11,1,14684
102,11,1,14686
115,39,0,14686
106,39,0,14697
146,77,0,14698
153,75,0,14699
183,59,1,14700
63,40,0,14719
155,93,1,14721
156,64,0,14738
151,48,1,14742
146,48,0,14756
45,120,0,14784
150,52,0,14815
121,86,1,14820
10,55,1,14822
5,92,0,14845
160,36,1,14879
48,36,0,14930
73,137,0,14947
81,23,1,14978
151,121,0,14979
22,125,0,14985
67,39,0,15004
68,47,0,15029
50,47,1,15032
102,136,1,15032
144,64,1,15041
176,97,1,15076
157,97,1,15085
37,49,0,15086
186,46,0,15094
203,75,1,15098
204,75,1,15122
127,51,1,15123
215,22,0,15140
196,67,1,15141
169,68,0,15161
135,69,1,15193
156,123,0,15194
157,123,0,15212
124,106,0,15216
85,24,0,15217
26,89,0,15219
174,71,1,15239
174,16,1,15251
81,24,0,15255
154,37,1,15263
27,65,0,15273
70,17,1,15289
130,42,1,15296
59,112,0,15297
178,66,0,15332
67,20,0,15340
108,139,1,15346
167,139,1,15355
124,104,1,15356
171,68,1,15361
140,21,0,15366
219,126,1,15375
73,45,1,15378
70,45,1,15392
170,92,1,15393
194,92,1,15395
195,92,1,15396
149,101,1,15396
173,69,1,15404
106,43,0,15419
74,134,1,15427
51,50,1,15431
180,51,0,15432
34,22,1,15438
57,46,1,15441
60,46,1,15442
172,5,1,15442
126,17,1,15447
82,24,0,15451
82,44,1,15464
51,47,1,15470
157,63,1,15471
161,97,1,15473
20,64,1,15488
158,53,0,15499
157,53,0,15519
150,96,1,15522
58,40,0,15524
148,40,1,15526
61,139,0,15526
137,68,1,15533
194,93,0,15542
80,44,1,15553
169,52,0,15564
145,48,0,15576
100,28,1,15578
182,77,1,15580
158,92,1,15583
93,9,1,15594
154,64,0,15599
166,64,1,15607
9,121,0,15607
29,65,0,15639
176,75,0,15640
56,48,0,15665
222,95,1,15673
153,24,0,15675
30,107,1,15686
197,79,1,15709
163,91,1,15729
158,91,1,15732
146,64,1,15733
164,64,1,15734
202,23,0,15734
159,78,1,15736
23,65,0,15749
10,22,1,15771
32,21,0,15779
154,123,0,15793
123,53,0,15797
110,133,0,15804
179,51,0,15805
42,47,1,15814
74,44,1,15831
152,56,0,15839
146,50,1,15847
67,19,1,15850
67,12,1,15869
152,63,1,15877
155,63,1,15878
117,57,0,15904
216,43,0,15927
76,99,1,15933
32,21,0,15934
34,22,1,15963
94,10,1,15968
123,49,0,15973
131,40,0,15981
53,41,0,15985
59,139,0,15988
89,45,0,16010
45,27,1,16019
156,97,1,16028
25,142,0,16033
150,46,1,16035
58,46,1,16045
161,65,0,16046
45,42,1,16056
105,42,1,16062
101,8,0,16062
130,58,0,16064
74,19,1,16079
123,54,1,16099
161,78,1,16099
108,130,1,16117
196,84,1,16118
130,126,1,16121
32,21,0,16127
199,3,1,16137
65,151,0,16138
184,24,0,16139
159,72,1,16145
50,34,1,16154
134,70,1,16156
159,115,0,16159
20,152,1,16161
69,20,1,16165
37,21,0,16182
79,24,0,16185
87,8,1,16195
89,8,1,16199
131,137,1,16200
120,58,0,16211
123,105,0,16238
132,72,1,16239
111,10,1,16241
124,131,0,16249
177,13,0,16255
188,16,0,16262
68,19,1,16274
139,67,1,16278
28,93,1,16292
171,75,0,16301
32,21,0,16317
48,29,1,16333
126,48,1,16341
156,51,0,16376
195,23,0,16377
146,126,1,16406
137,1,1,16407
147,25,0,16410
160,63,1,16412
161,63,1,16414
126,40,1,16415
121,43,1,16452
34,22,1,16453
90,8,1,16479
163,122,0,16486
126,4,1,16494
164,90,1,16497
138,90,1,16513
118,113,0,16513
194,88,1,16529
32,21,0,16529
19,140,0,16532
151,52,0,16534
53,48,0,16540
215,102,0,16547
211,78,0,16561
167,143,1,16565
164,26,0,16573
164,91,1,16585
27,142,0,16588
130,142,1,16601
137,41,1,16602
196,79,1,16604
166,79,1,16606
192,92,1,16606
150,92,1,16608
101,84,1,16608
113,133,0,16612
182,150,1,16619
27,66,1,16629
161,122,0,16636
152,75,0,16644
110,129,1,16656
125,129,1,16658
143,15,1,16659
153,111,1,16670
175,83,1,16677
99,42,1,16691
106,42,1,16702
74,8,1,16702
23,17,1,16716
23,17,1,16718
175,73,0,16719
146,100,0,16728
137,130,0,16735
172,117,0,16752
32,21,0,16757
120,43,1,16766
150,63,1,16779
147,63,1,16784
162,63,1,16784
93,20,1,16785
25,67,0,16792
145,49,1,16802
81,7,1,16817
77,46,0,16828
125,79,1,16844
157,79,1,16852
167,121,0,16852
51,36,1,16856
51,36,1,16868
168,5,1,16869
101,17,1,16876
166,126,1,16889
158,41,1,16894
101,44,0,16914
160,97,1,16918
149,97,1,16922
165,66,0,16922
131,73,1,16930
85,43,1,16932
135,41,1,16934
93,135,0,16950
91,8,1,16955
146,101,1,16965
23,35,1,16977
23,35,1,16982
134,57,0,16983
28,66,1,16983
120,40,1,16984
133,71,1,16986
16,63,1,16991
151,63,1,16994
46,78,1,16994
196,78,1,17006
62,37,1,17007
147,49,0,17016
78,46,0,17017
34,22,1,17045
87,23,1,17049
32,21,0,17052
105,10,1,17053
105,67,1,17060
29,143,0,17097
12,38,0,17104
107,31,0,17115
193,50,0,17140
201,85,0,17143
129,29,0,17146
200,23,0,17155
80,23,1,17171
155,74,0,17172
158,63,1,17180
161,79,0,17181
69,99,0,17183
212,121,0,17195
133,41,1,17199
150,41,1,17204
128,76,1,17205
148,54,0,17206
158,49,0,17218
102,27,1,17221
149,40,1,17223
8,89,1,17224
8,89,1,17227
159,81,1,17228
60,140,0,17237
99,140,1,17251
105,45,1,17252
138,3,1,17252
197,67,1,17256
172,70,0,17269
114,41,1,17293
157,41,1,17298
105,84,1,17298
96,62,1,17301
150,53,0,17319
24,17,1,17320
212,22,0,17323
145,80,1,17330
74,125,1,17345
175,92,0,17356
168,143,1,17362
93,10,1,17370
149,97,1,17389
155,97,1,17391
29,64,1,17391
174,92,0,17392
168,91,1,17392
124,58,0,17395
133,57,0,17408
62,24,0,17441
32,21,0,17442
79,23,1,17452
167,137,1,17460
125,137,1,17469
9,22,1,17469
49,14,1,17472
145,64,1,17479
157,64,0,17489
167,67,0,17512
122,43,1,17518
155,64,0,17537
169,5,1,17546
175,5,1,17547
52,41,0,17548
154,24,0,17552
153,76,1,17556
159,65,0,17566
140,110,1,17580
170,53,1,17614
30,65,0,17616
176,88,0,17630
118,113,0,17633
177,89,0,17639
80,7,1,17663
14,63,1,17664
14,63,1,17669
59,112,1,17670
122,54,1,17671
170,69,0,17681
174,73,0,17687
175,95,1,17691
83,23,1,17704
156,92,1,17706
172,98,0,17725
139,9,1,17738
160,123,0,17756
35,142,0,17762
158,97,1,17768
217,43,0,17771
145,53,1,17792
177,99,1,17793
181,18,0,17798
126,2,1,17799
120,93,0,17823
144,48,0,17835
165,121,0,17853
69,11,1,17868
3,89,1,17879
162,89,1,17884
47,16,0,17884
135,114,0,17890
126,109,0,17896
179,11,0,17896
123,10,1,17900
149,63,1,17903
123,51,1,17909
79,134,1,17917
102,58,1,17923
209,22,0,17924
51,41,0,17928
140,66,1,17932
84,7,1,17936
78,7,1,17938
30,107,0,17938
204,23,0,17939
84,23,1,17948
181,82,0,17948
23,64,1,17954
26,64,1,17961
23,64,1,17961
153,27,0,17962
173,5,1,17965
162,123,0,17969
23,104,1,17971
23,104,1,18001
98,131,1,18001
147,77,0,18002
176,139,1,18007
55,41,0,18013
138,67,1,18015
150,121,0,18023
26,143,0,18031
146,54,0,18048
38,49,0,18055
34,22,1,18057
50,38,0,18061
70,32,1,18064
199,41,0,18073
145,44,1,18079
98,131,1,18083
135,130,0,18088
22,35,1,18091
53,46,1,18094
97,62,1,18098
169,119,0,18099
77,119,1,18101
182,150,1,18116
119,92,0,18117
168,92,1,18118
168,13,1,18118
182,150,1,18119
49,82,1,18120
123,82,1,18125
165,126,1,18125
27,67,0,18129
163,127,1,18134
149,127,1,18138
14,65,0,18139
163,64,1,18145
149,54,0,18156
46,24,0,18171
25,66,1,18172
182,94,0,18176
158,137,1,18177
80,46,0,18180
75,46,0,18197
176,16,1,18207
72,16,1,18209
129,75,1,18210
106,75,1,18213
52,47,1,18216
133,70,1,18221
150,89,0,18223
160,65,0,18224
208,44,0,18225
181,14,1,18256
64,48,0,18267
51,48,0,18276
86,23,1,18290
159,63,1,18298
115,39,1,18308
153,98,1,18330
121,37,1,18335
64,14,1,18337
65,138,0,18340
101,8,1,18369
6,92,0,18375
153,95,1,18399
194,123,0,18408
159,53,0,18428
155,79,1,18430
158,79,1,18432
117,5,1,18433
122,5,1,18443
120,5,1,18444
121,42,1,18444
125,42,1,18447
21,141,0,18449
29,66,1,18456
12,54,1,18463
12,54,1,18476
127,72,1,18477
167,52,0,18485
105,130,1,18492
86,130,1,18493
71,16,1,18493
133,16,1,18504
148,53,0,18504
153,122,0,18506
47,121,0,18513
195,88,0,18517
33,49,1,18519
33,49,1,18531
56,38,1,18532
30,107,0,18538
194,45,0,18538
129,42,1,18542
193,93,0,18549
153,37,1,18558
151,53,0,18563
200,80,0,18568
90,33,0,18574
90,9,1,18581
216,22,0,18596
104,89,1,18607
153,52,0,18615
149,53,0,18637
159,81,1,18644
2,97,0,18645
133,69,0,18655
159,69,1,18669
149,116,0,18669
127,116,1,18673
68,21,0,18673
141,68,0,18679
152,49,1,18680
34,49,1,18682
25,65,0,18683
133,41,1,18695
131,41,1,18701
70,138,0,18701
130,3,1,18702
86,136,0,18709
97,43,1,18717
173,82,1,18736
148,82,1,18737
168,126,1,18737
108,126,1,18740
154,62,1,18742
198,123,0,18747
123,40,1,18753
56,31,1,18761
201,83,1,18765
158,78,1,18770
126,78,1,18772
73,19,1,18772
127,58,0,18777
67,36,1,18783
178,79,0,18797
162,65,0,18802
101,16,1,18807
144,23,0,18816
176,73,1,18817
108,133,0,18824
195,73,0,18832
136,41,1,18844
132,41,1,18860
208,22,0,18861
125,58,0,18867
172,81,1,18874
39,30,1,18875
173,70,1,18879
174,37,1,18880
155,37,1,18881
162,91,1,18883
21,120,0,18883
171,70,0,18885
122,92,1,18887
138,57,0,18901
185,5,1,18916
126,131,0,18918
105,131,1,18924
85,136,0,18925
94,8,1,18933
92,8,1,18942
183,38,0,18958
146,79,1,18966
156,63,1,18979
28,143,0,18992
48,34,1,18994
54,138,1,19002
92,36,0,19008
167,36,1,19009
147,54,0,19009
127,77,1,19039
64,138,0,19046
135,126,1,19047
148,126,1,19049
80,85,1,19050
10,68,1,19055
65,19,0,19070
169,114,0,19072
64,46,1,19075
182,46,0,19077
155,94,1,19079
21,17,1,19081
21,17,1,19082
147,41,1,19083
148,41,1,19100
171,92,1,19112
125,80,1,19134
153,80,1,19136
22,64,1,19137
28,64,1,19139
51,140,0,19144
195,93,0,19150
168,120,0,19160
100,20,0,19163
129,131,0,19165
135,71,0,19181
148,99,1,19186
145,28,0,19207
172,93,1,19208
173,72,0,19215
201,72,1,19221
155,123,0,19221
156,41,1,19242
138,41,1,19251
100,10,1,19273
146,52,0,19283
14,20,1,19296
77,20,1,19304
14,20,1,19304
173,116,0,19305
156,62,1,19319
75,23,0,19329
123,53,0,19331
64,16,1,19335
124,51,1,19336
136,66,1,19339
26,66,1,19343
51,37,1,19343
51,37,1,19344
67,21,0,19345
101,131,1,19364
160,64,0,19380
153,64,0,19383
74,12,1,19389
42,50,0,19401
88,7,1,19414
197,80,0,19420
49,140,0,19427
147,46,1,19435
181,38,0,19442
157,92,1,19445
129,77,0,19460
97,22,0,19463
75,41,1,19477
123,10,0,19496
201,76,0,19502
58,139,0,19510
18,63,1,19512
18,63,1,19515
149,26,0,19519
122,84,1,19520
166,121,0,19523
45,29,0,19530
68,138,0,19531
59,92,1,19532
41,34,1,19539
176,85,1,19540
29,85,1,19542
131,74,0,19543
179,91,0,19565
204,88,1,19567
46,15,1,19576
60,139,0,19585
129,58,0,19588
176,25,0,19589
50,49,0,19590
51,50,0,19592
171,11,1,19600
156,74,0,19603
141,3,1,19615
154,63,1,19620
122,58,0,19623
122,101,0,19627
74,46,0,19642
119,5,1,19656
177,5,1,19662
98,12,1,19662
46,25,0,19667
54,30,0,19693
228,112,0,19695
171,85,0,19724
145,116,0,19732
45,28,1,19733
157,65,0,19736
66,18,1,19748
200,76,0,19753
32,21,1,19754
14,133,0,19755
201,3,1,19757
148,63,1,19759
161,63,1,19763
150,97,1,19763
27,68,0,19764
19,17,1,19765
19,17,1,19773
25,41,1,19774
202,72,1,19774
205,104,1,19783
145,104,1,19793
125,108,0,19793
123,58,0,19798
115,57,0,19804
134,41,1,19812
147,119,0,19814
164,122,0,19839
80,8,1,19850
60,22,0,19852
71,12,1,19865
151,117,0,19868
54,29,1,19874
51,29,1,19876
96,133,1,19876
196,92,1,19880
169,92,1,19915
85,22,0,19916
118,113,1,19919
119,45,1,19924
76,45,1,19925
217,36,0,19925
158,42,1,19926
19,64,1,19957
146,64,1,19974
19,64,1,19974
124,102,1,19975
100,131,1,19976
127,131,0,19981
208,36,1,19982
6,93,0,19983
131,75,0,19984
162,75,1,19992
193,88,1,20002
24,67,0,20003
112,133,0,20004
63,24,0,20021
149,26,0,20023
65,37,1,20028
171,5,1,20032
35,50,0,20032
51,34,1,20043
58,34,1,20061
197,45,0,20061
29,86,0,20070
49,29,1,20075
150,143,1,20076
150,100,1,20084
193,90,0,20086
186,25,0,20094
181,84,0,20106
168,121,0,20107
146,65,0,20116
161,91,1,20117
167,91,1,20122
63,38,1,20122
161,75,1,20125
158,75,1,20140
139,24,1,20141
14,19,1,20143
14,19,1,20149
197,3,1,20162
205,3,1,20164
204,3,1,20165
109,133,0,20165
126,58,0,20166
126,19,0,20168
45,99,0,20169
155,52,0,20178
147,52,0,20194
121,55,0,20207
125,110,1,20209
104,42,1,20214
102,44,0,20217
96,132,1,20236
148,132,1,20242
49,34,1,20242
88,45,0,20244
72,45,1,20252
142,65,1,20252
154,93,1,20257
180,38,0,20258
46,49,0,20264
101,8,0,20266
154,97,1,20268
78,112,1,20272
27,41,1,20273
151,41,1,20286
134,100,1,20286
154,53,0,20289
124,53,0,20322
122,131,0,20331
65,14,1,20343
168,52,0,20344
149,65,0,20350
218,36,0,20353
148,76,0,20357
46,29,0,20359
45,121,0,20362
165,91,1,20375
181,83,0,20379
152,52,0,20380
168,114,0,20392
166,67,0,20399
72,9,1,20402
151,22,0,20417
127,46,0,20420
20,140,0,20421
154,26,0,20422
177,22,0,20430
66,20,0,20438
169,84,0,20441
32,21,1,20449
57,21,0,20460
141,66,1,20461
155,92,1,20464
51,38,0,20474
175,16,1,20478
79,124,1,20480
203,43,1,20482
46,121,0,20504
149,26,0,20505
137,52,0,20519
24,142,0,20527
163,85,0,20533
176,97,1,20540
105,143,1,20542
107,132,1,20546
140,68,0,20564
136,68,1,20575
184,18,0,20575
168,68,0,20578
164,78,1,20584
73,23,0,20587
62,40,0,20596
152,95,1,20601
61,15,1,20602
72,10,1,20603
114,10,1,20604
39,50,0,20604
12,65,0,20607
200,77,1,20623
34,38,0,20624
146,102,1,20627
147,102,1,20628
48,30,0,20630
177,39,0,20634
28,68,0,20641
204,36,0,20643
133,29,0,20647
142,104,1,20649
135,98,0,20651
215,43,0,20657
160,63,1,20678
68,11,1,20689
55,38,1,20690
178,21,1,20691
57,30,0,20693
23,67,0,20696
142,55,0,20700
154,94,1,20715
107,133,0,20732
145,52,0,20738
133,54,0,20740
128,131,0,20741
106,131,1,20753
96,131,1,20753
183,51,0,20754
75,22,1,20770
76,7,1,20770
